NOC,Year,Sport,Bronze,Gold,Silver,Total
RUS,2012,Tennis,2.0,0.0,1.0,3.0
RUS,2012,Trampolining,0.0,0.0,1.0,1.0
RUS,2012,Volleyball,0.0,12.0,0.0,12.0
RUS,2012,Weightlifting,1.0,0.0,5.0,6.0
RUS,2012,Wrestling,5.0,4.0,2.0,11.0
RUS,2016,Archery,0.0,0.0,3.0,3.0
RUS,2016,Boxing,3.0,1.0,0.0,4.0
RUS,2016,Canoeing,2.0,0.0,0.0,2.0
RUS,2016,Cycling,1.0,0.0,3.0,4.0
RUS,2016,Fencing,5.0,9.0,1.0,15.0
RUS,2016,Gymnastics,3.0,1.0,12.0,16.0
RUS,2016,Handball,0.0,15.0,0.0,15.0
RUS,2016,Judo,1.0,2.0,0.0,3.0
RUS,2016,Modern Pentathlon,0.0,1.0,0.0,1.0
RUS,2016,Rhythmic Gymnastics,0.0,6.0,1.0,7.0
RUS,2016,Sailing,1.0,0.0,0.0,1.0
RUS,2016,Shooting,2.0,0.0,2.0,4.0
RUS,2016,Swimming,2.0,0.0,2.0,4.0
RUS,2016,Synchronized Swimming,0.0,11.0,0.0,11.0
RUS,2016,Taekwondo,0.0,0.0,1.0,1.0
RUS,2016,Tennis,0.0,2.0,0.0,2.0
RUS,2016,Water Polo,13.0,0.0,0.0,13.0
RUS,2016,Wrestling,2.0,4.0,3.0,9.0
SCG,1996,Basketball,0.0,0.0,12.0,12.0
SCG,1996,Shooting,1.0,1.0,0.0,2.0
SCG,1996,Volleyball,12.0,0.0,0.0,12.0
SCG,2000,Shooting,0.0,0.0,1.0,1.0
SCG,2000,Volleyball,0.0,11.0,0.0,11.0
SCG,2000,Water Polo,13.0,0.0,0.0,13.0
SCG,2004,Shooting,0.0,0.0,1.0,1.0
SCG,2004,Water Polo,0.0,0.0,12.0,12.0
SGP,2008,Table Tennis,0.0,0.0,3.0,3.0
SGP,2012,Table Tennis,4.0,0.0,0.0,4.0
SGP,2016,Swimming,0.0,1.0,0.0,1.0
SGP,2024,Sailing,1.0,0.0,0.0,1.0
SLO,1992,Rowing,6.0,0.0,0.0,6.0
SLO,1996,Athletics,0.0,0.0,1.0,1.0
SLO,1996,Canoeing,0.0,0.0,1.0,1.0
SLO,2000,Rowing,0.0,2.0,0.0,2.0
SLO,2000,Shooting,0.0,1.0,0.0,1.0
SLO,2004,Athletics,1.0,0.0,0.0,1.0
SLO,2004,Judo,1.0,0.0,0.0,1.0
SLO,2004,Rowing,0.0,0.0,2.0,2.0
SLO,2004,Sailing,1.0,0.0,0.0,1.0
SLO,2008,Athletics,0.0,1.0,0.0,1.0
SLO,2008,Judo,1.0,0.0,0.0,1.0
SLO,2008,Sailing,0.0,0.0,1.0,1.0
SLO,2008,Shooting,1.0,0.0,0.0,1.0
SLO,2008,Swimming,0.0,0.0,1.0,1.0
SLO,2012,Athletics,0.0,0.0,1.0,1.0
SLO,2012,Judo,0.0,1.0,0.0,1.0
SLO,2012,Rowing,2.0,0.0,0.0,2.0
SLO,2012,Shooting,1.0,0.0,0.0,1.0
SLO,2016,Canoeing,0.0,0.0,1.0,1.0
SLO,2016,Judo,1.0,1.0,0.0,2.0
SLO,2016,Sailing,0.0,0.0,1.0,1.0
SLO,2020,Canoe Slalom,0.0,1.0,0.0,1.0
SLO,2020,Cycling Road,1.0,1.0,0.0,2.0
SLO,2020,Judo,0.0,0.0,1.0,1.0
SLO,2020,Sport Climbing,0.0,1.0,0.0,1.0
SLO,2024,Judo,0.0,1.0,0.0,1.0
SLO,2024,Sailing,0.0,0.0,1.0,1.0
SLO,2024,Sport Climbing,0.0,1.0,0.0,1.0
SMR,2020,Shooting,1.0,0.0,2.0,3.0
SMR,2020,Wrestling,1.0,0.0,0.0,1.0
SRB,2008,Swimming,0.0,0.0,1.0,1.0
SRB,2008,Tennis,1.0,0.0,0.0,1.0
SRB,2008,Water Polo,13.0,0.0,0.0,13.0
SRB,2012,Shooting,1.0,0.0,1.0,2.0
SRB,2012,Taekwondo,0.0,1.0,0.0,1.0
SRB,2012,Water Polo,13.0,0.0,0.0,13.0
SRB,2016,Athletics,1.0,0.0,0.0,1.0
SRB,2016,Basketball,12.0,0.0,12.0,24.0
SRB,2016,Canoeing,0.0,0.0,2.0,2.0
SRB,2016,Taekwondo,0.0,0.0,1.0,1.0
SRB,2016,Volleyball,0.0,0.0,12.0,12.0
SRB,2016,Water Polo,0.0,13.0,0.0,13.0
SRB,2016,Wrestling,0.0,1.0,0.0,1.0
SRB,2020,3x3 Basketball,4.0,0.0,0.0,4.0
SRB,2020,Karate,0.0,1.0,0.0,1.0
SRB,2020,Shooting,1.0,0.0,1.0,2.0
SRB,2020,Taekwondo,1.0,1.0,0.0,2.0
SRB,2020,Volleyball,12.0,0.0,0.0,12.0
SRB,2020,Water Polo,0.0,13.0,0.0,13.0
SRB,2020,Wrestling,1.0,0.0,0.0,1.0
SRB,2024,Basketball,12.0,0.0,0.0,12.0
SRB,2024,Shooting,0.0,2.0,0.0,2.0
SRB,2024,Taekwondo,0.0,0.0,1.0,1.0
SRB,2024,Tennis,0.0,1.0,0.0,1.0
SRB,2024,Water Polo,0.0,13.0,0.0,13.0
SRI,2000,Athletics,0.0,0.0,1.0,1.0
SUD,2008,Athletics,0.0,0.0,1.0,1.0
SUI,1992,Tennis,0.0,1.0,0.0,1.0
SUI,1996,Canoeing,0.0,0.0,4.0,4.0
SUI,1996,Cycling,0.0,1.0,1.0,2.0
SUI,1996,Equestrianism,0.0,0.0,1.0,1.0
SUI,1996,Gymnastics,0.0,1.0,0.0,1.0
SUI,1996,Rowing,0.0,3.0,0.0,3.0
SUI,2000,Cycling,1.0,0.0,1.0,2.0
SUI,2000,Equestrianism,0.0,0.0,4.0,4.0
SUI,2000,Fencing,0.0,0.0,4.0,4.0
SUI,2000,Rowing,0.0,0.0,1.0,1.0
SUI,2000,Shooting,0.0,0.0,1.0,1.0
SUI,2000,Triathlon,1.0,1.0,0.0,2.0
SUI,2004,Beach Volleyball,2.0,0.0,0.0,2.0
SUI,2004,Cycling,1.0,0.0,2.0,3.0
SUI,2004,Fencing,0.0,1.0,0.0,1.0
SUI,2004,Triathlon,1.0,0.0,0.0,1.0
SUI,2008,Cycling,2.0,1.0,1.0,4.0
SUI,2008,Equestrianism,4.0,0.0,0.0,4.0
SUI,2008,Judo,1.0,0.0,0.0,1.0
SUI,2008,Tennis,0.0,2.0,0.0,2.0
SUI,2012,Cycling,0.0,0.0,1.0,1.0
SUI,2012,Equestrianism,0.0,1.0,0.0,1.0
SUI,2012,Tennis,0.0,0.0,1.0,1.0
SUI,2012,Triathlon,0.0,1.0,0.0,1.0
SUI,2016,Cycling,0.0,2.0,0.0,2.0
SUI,2016,Gymnastics,1.0,0.0,0.0,1.0
SUI,2016,Rowing,0.0,4.0,0.0,4.0
SUI,2016,Shooting,1.0,0.0,0.0,1.0
SUI,2016,Tennis,0.0,0.0,2.0,2.0
SUI,2016,Triathlon,0.0,0.0,1.0,1.0
SUI,2020,Beach Volleyball,2.0,0.0,0.0,2.0
SUI,2020,Cycling BMX Freestyle,1.0,0.0,0.0,1.0
SUI,2020,Cycling Mountain Bike,1.0,1.0,2.0,4.0
SUI,2020,Cycling Road,0.0,0.0,1.0,1.0
SUI,2020,Shooting,1.0,1.0,0.0,2.0
SUI,2020,Swimming,2.0,0.0,0.0,2.0
SUI,2020,Tennis,0.0,1.0,2.0,3.0
SUI,2024,Beach Volleyball,2.0,0.0,0.0,2.0
SUI,2024,Cycling BMX Racing,1.0,0.0,0.0,1.0
SUI,2024,Equestrian,0.0,0.0,1.0,1.0
SUI,2024,Rowing,2.0,0.0,0.0,2.0
SUI,2024,Shooting,1.0,1.0,0.0,2.0
SUI,2024,Swimming,1.0,0.0,0.0,1.0
SUI,2024,Triathlon,0.0,0.0,1.0,1.0
SUR,1992,Swimming,1.0,0.0,0.0,1.0
SVK,1996,Canoeing,0.0,1.0,1.0,2.0
SVK,1996,Shooting,1.0,0.0,0.0,1.0
SVK,2000,Canoeing,1.0,2.0,1.0,4.0
SVK,2000,Swimming,0.0,0.0,2.0,2.0
SVK,2004,Canoeing,4.0,3.0,1.0,8.0
SVK,2004,Judo,0.0,0.0,1.0,1.0
SVK,2004,Shooting,1.0,0.0,0.0,1.0
SVK,2008,Canoeing,0.0,4.0,4.0,8.0
SVK,2008,Shooting,0.0,0.0,1.0,1.0
SVK,2008,Wrestling,1.0,0.0,0.0,1.0
SVK,2012,Canoeing,3.0,0.0,0.0,3.0
SVK,2012,Shooting,1.0,0.0,1.0,2.0
SVK,2016,Athletics,0.0,1.0,0.0,1.0
SVK,2016,Canoeing,0.0,2.0,5.0,7.0
SVK,2020,Canoe Slalom,0.0,0.0,1.0,1.0
SVK,2020,Canoe Sprint,4.0,0.0,0.0,4.0
SVK,2020,Golf,0.0,0.0,1.0,1.0
SVK,2020,Shooting,0.0,1.0,0.0,1.0
SVK,2024,Canoe Slalom,1.0,0.0,0.0,1.0
SWE,1992,Athletics,0.0,0.0,1.0,1.0
SWE,1992,Canoeing,4.0,0.0,4.0,8.0
SWE,1992,Handball,0.0,0.0,16.0,16.0
SWE,1992,Shooting,1.0,0.0,0.0,1.0
SWE,1992,Swimming,1.0,0.0,5.0,6.0
SWE,1992,Table Tennis,0.0,1.0,0.0,1.0
SWE,1992,Wrestling,1.0,0.0,1.0,2.0
SWE,1996,Archery,0.0,0.0,1.0,1.0
SWE,1996,Athletics,0.0,1.0,0.0,1.0
SWE,1996,Canoeing,4.0,2.0,0.0,6.0
SWE,1996,Handball,0.0,0.0,16.0,16.0
SWE,1996,Sailing,0.0,0.0,2.0,2.0
SWE,1996,Swimming,0.0,0.0,4.0,4.0
SWE,1996,Wrestling,1.0,0.0,0.0,1.0
SWE,2000,Athletics,1.0,0.0,0.0,1.0
SWE,2000,Canoeing,0.0,0.0,2.0,2.0
SWE,2000,Handball,0.0,0.0,15.0,15.0
SWE,2000,Sailing,1.0,0.0,0.0,1.0
SWE,2000,Shooting,0.0,2.0,0.0,2.0
SWE,2000,Swimming,6.0,1.0,2.0,9.0
SWE,2000,Table Tennis,0.0,0.0,1.0,1.0
SWE,2000,Wrestling,0.0,1.0,0.0,1.0
SWE,2004,Athletics,0.0,3.0,0.0,3.0
SWE,2004,Canoeing,0.0,2.0,0.0,2.0
SWE,2004,Equestrianism,0.0,0.0,4.0,4.0
SWE,2004,Sailing,2.0,0.0,0.0,2.0
SWE,2004,Wrestling,0.0,0.0,1.0,1.0
SWE,2008,Cycling,0.0,0.0,2.0,2.0
SWE,2008,Equestrianism,0.0,0.0,1.0,1.0
SWE,2008,Sailing,2.0,0.0,0.0,2.0
SWE,2008,Tennis,0.0,0.0,2.0,2.0
SWE,2012,Equestrianism,0.0,0.0,1.0,1.0
SWE,2012,Handball,0.0,0.0,14.0,14.0
SWE,2012,Sailing,1.0,2.0,0.0,3.0
SWE,2012,Shooting,0.0,0.0,1.0,1.0
SWE,2012,Triathlon,0.0,0.0,1.0,1.0
SWE,2012,Wrestling,2.0,0.0,0.0,2.0
SWE,2016,Cycling,0.0,1.0,1.0,2.0
SWE,2016,Equestrianism,0.0,0.0,1.0,1.0
SWE,2016,Football,0.0,0.0,18.0,18.0
SWE,2016,Golf,0.0,0.0,1.0,1.0
SWE,2016,Shooting,0.0,0.0,1.0,1.0
SWE,2016,Swimming,1.0,1.0,1.0,3.0
SWE,2016,Wrestling,2.0,0.0,0.0,2.0
SWE,2020,Athletics,0.0,2.0,1.0,3.0
SWE,2020,Equestrian,0.0,4.0,1.0,5.0
SWE,2020,Football,0.0,0.0,22.0,22.0
SWE,2020,Sailing,0.0,0.0,3.0,3.0
SWE,2020,Swimming,0.0,0.0,1.0,1.0
SWE,2024,Athletics,0.0,1.0,0.0,1.0
SWE,2024,Beach Volleyball,0.0,2.0,0.0,2.0
SWE,2024,Cycling Mountain Bike,1.0,0.0,0.0,1.0
SWE,2024,Judo,1.0,0.0,0.0,1.0
SWE,2024,Sailing,2.0,0.0,2.0,4.0
SWE,2024,Shooting,0.0,0.0,1.0,1.0
SWE,2024,Swimming,0.0,2.0,0.0,2.0
SWE,2024,Table Tennis,0.0,0.0,4.0,4.0
SYR,1996,Athletics,0.0,1.0,0.0,1.0
SYR,2004,Boxing,1.0,0.0,0.0,1.0
SYR,2020,Weightlifting,1.0,0.0,0.0,1.0
TCH,1992,Athletics,0.0,2.0,0.0,2.0
TCH,1992,Canoeing,0.0,1.0,2.0,3.0
TCH,1992,Rowing,0.0,0.0,1.0,1.0
TCH,1992,Shooting,1.0,1.0,0.0,2.0
TGA,1996,Boxing,0.0,0.0,1.0,1.0
THA,1992,Boxing,1.0,0.0,0.0,1.0
THA,1996,Boxing,1.0,1.0,0.0,2.0
THA,2000,Boxing,1.0,1.0,0.0,2.0
THA,2000,Weightlifting,1.0,0.0,0.0,1.0
THA,2004,Boxing,1.0,1.0,1.0,3.0
THA,2004,Taekwondo,1.0,0.0,0.0,1.0
THA,2004,Weightlifting,2.0,2.0,0.0,4.0
THA,2008,Boxing,0.0,1.0,1.0,2.0
THA,2008,Taekwondo,0.0,0.0,1.0,1.0
THA,2008,Weightlifting,0.0,1.0,0.0,1.0
THA,2012,Boxing,0.0,0.0,1.0,1.0
THA,2012,Taekwondo,1.0,0.0,0.0,1.0
THA,2012,Weightlifting,0.0,0.0,1.0,1.0
THA,2016,Taekwondo,1.0,0.0,1.0,2.0
THA,2016,Weightlifting,1.0,2.0,1.0,4.0
THA,2020,Boxing,1.0,0.0,0.0,1.0
THA,2020,Taekwondo,0.0,1.0,0.0,1.0
THA,2024,Badminton,0.0,0.0,1.0,1.0
THA,2024,Boxing,1.0,0.0,0.0,1.0
THA,2024,Taekwondo,0.0,1.0,0.0,1.0
THA,2024,Weightlifting,1.0,0.0,2.0,3.0
TJK,2008,Judo,1.0,0.0,0.0,1.0
TJK,2008,Wrestling,0.0,0.0,1.0,1.0
TJK,2012,Boxing,1.0,0.0,0.0,1.0
TJK,2016,Athletics,0.0,1.0,0.0,1.0
TJK,2024,Boxing,1.0,0.0,0.0,1.0
TJK,2024,Judo,2.0,0.0,0.0,2.0
TKM,2020,Weightlifting,0.0,0.0,1.0,1.0
TOG,2008,Canoeing,1.0,0.0,0.0,1.0
TPE,1992,Baseball,0.0,0.0,20.0,20.0
TPE,1996,Table Tennis,0.0,0.0,1.0,1.0
TPE,2000,Table Tennis,1.0,0.0,0.0,1.0
TPE,2000,Taekwondo,2.0,0.0,0.0,2.0
TPE,2000,Weightlifting,1.0,0.0,1.0,2.0
TPE,2004,Archery,3.0,0.0,3.0,6.0
TPE,2004,Taekwondo,0.0,2.0,1.0,3.0
TPE,2008,Taekwondo,2.0,0.0,0.0,2.0
TPE,2008,Weightlifting,2.0,0.0,0.0,2.0
TPE,2012,Taekwondo,1.0,0.0,0.0,1.0
TPE,2012,Weightlifting,0.0,0.0,1.0,1.0
TPE,2016,Archery,3.0,0.0,0.0,3.0
TPE,2016,Weightlifting,1.0,1.0,0.0,2.0
TPE,2020,Archery,0.0,0.0,3.0,3.0
TPE,2020,Artistic Gymnastics,0.0,0.0,1.0,1.0
TPE,2020,Badminton,0.0,2.0,1.0,3.0
TPE,2020,Boxing,1.0,0.0,0.0,1.0
TPE,2020,Golf,1.0,0.0,0.0,1.0
TPE,2020,Judo,0.0,0.0,1.0,1.0
TPE,2020,Karate,1.0,0.0,0.0,1.0
TPE,2020,Table Tennis,2.0,0.0,0.0,2.0
TPE,2020,Taekwondo,1.0,0.0,0.0,1.0
TPE,2020,Weightlifting,1.0,1.0,0.0,2.0
TPE,2024,Artistic Gymnastics,1.0,0.0,0.0,1.0
TPE,2024,Badminton,0.0,2.0,0.0,2.0
TPE,2024,Boxing,2.0,1.0,0.0,3.0
TPE,2024,Shooting,1.0,0.0,0.0,1.0
TPE,2024,Weightlifting,1.0,0.0,0.0,1.0
TTO,1996,Athletics,2.0,0.0,0.0,2.0
TTO,2000,Athletics,1.0,0.0,1.0,2.0
TTO,2004,Swimming,1.0,0.0,0.0,1.0
TTO,2008,Athletics,0.0,5.0,1.0,6.0
TTO,2012,Athletics,5.0,1.0,4.0,10.0
TTO,2016,Athletics,1.0,0.0,0.0,1.0
TUN,1996,Boxing,1.0,0.0,0.0,1.0
TUN,2008,Swimming,0.0,1.0,0.0,1.0
TUN,2012,Athletics,0.0,0.0,1.0,1.0
TUN,2012,Swimming,1.0,1.0,0.0,2.0
TUN,2016,Fencing,1.0,0.0,0.0,1.0
TUN,2016,Taekwondo,1.0,0.0,0.0,1.0
TUN,2016,Wrestling,1.0,0.0,0.0,1.0
TUN,2020,Swimming,0.0,1.0,0.0,1.0
TUN,2020,Taekwondo,0.0,0.0,1.0,1.0
TUN,2024,Fencing,0.0,0.0,1.0,1.0
TUN,2024,Taekwondo,1.0,1.0,0.0,2.0
TUR,1992,Judo,1.0,0.0,0.0,1.0
TUR,1992,Weightlifting,0.0,1.0,0.0,1.0
TUR,1992,Wrestling,1.0,1.0,2.0,4.0
TUR,1996,Boxing,0.0,0.0,1.0,1.0
TUR,1996,Weightlifting,0.0,2.0,0.0,2.0
TUR,1996,Wrestling,1.0,2.0,0.0,3.0
TUR,2000,Judo,0.0,1.0,0.0,1.0
TUR,2000,Taekwondo,1.0,0.0,0.0,1.0
TUR,2000,Weightlifting,0.0,1.0,0.0,1.0
TUR,2000,Wrestling,1.0,1.0,0.0,2.0
TUR,2004,Athletics,1.0,0.0,0.0,1.0
TUR,2004,Boxing,0.0,0.0,1.0,1.0
TUR,2004,Taekwondo,0.0,0.0,1.0,1.0
TUR,2004,Weightlifting,2.0,3.0,0.0,5.0
TUR,2004,Wrestling,2.0,0.0,1.0,3.0
TUR,2008,Athletics,0.0,0.0,1.0,1.0
TUR,2008,Boxing,1.0,0.0,0.0,1.0
TUR,2008,Taekwondo,1.0,0.0,1.0,2.0
TUR,2008,Weightlifting,0.0,0.0,1.0,1.0
TUR,2008,Wrestling,1.0,1.0,0.0,2.0
TUR,2012,Athletics,0.0,1.0,1.0,2.0
TUR,2012,Taekwondo,0.0,1.0,1.0,2.0
TUR,2012,Wrestling,1.0,0.0,0.0,1.0
TUR,2016,Athletics,1.0,0.0,0.0,1.0
TUR,2016,Taekwondo,1.0,0.0,0.0,1.0
TUR,2016,Weightlifting,0.0,0.0,1.0,1.0
TUR,2016,Wrestling,2.0,1.0,2.0,5.0
TUR,2020,Archery,0.0,1.0,0.0,1.0
TUR,2020,Artistic Gymnastics,1.0,0.0,0.0,1.0
TUR,2020,Boxing,0.0,1.0,1.0,2.0
TUR,2020,Karate,3.0,0.0,1.0,4.0
TUR,2020,Taekwondo,2.0,0.0,0.0,2.0
TUR,2020,Wrestling,3.0,0.0,0.0,3.0
TUR,2024,Archery,3.0,0.0,0.0,3.0
TUR,2024,Boxing,1.0,0.0,2.0,3.0
TUR,2024,Shooting,0.0,0.0,2.0,2.0
TUR,2024,Taekwondo,1.0,0.0,0.0,1.0
TUR,2024,Wrestling,2.0,0.0,0.0,2.0
UAE,2004,Shooting,0.0,1.0,0.0,1.0
UAE,2016,Judo,1.0,0.0,0.0,1.0
UGA,1996,Athletics,1.0,0.0,0.0,1.0
UGA,2012,Athletics,0.0,1.0,0.0,1.0
UGA,2020,Athletics,1.0,2.0,1.0,4.0
UGA,2024,Athletics,0.0,1.0,1.0,2.0
UKR,1996,Archery,1.0,0.0,0.0,1.0
UKR,1996,Athletics,3.0,1.0,0.0,4.0
UKR,1996,Boxing,1.0,1.0,0.0,2.0
UKR,1996,Gymnastics,7.0,3.0,1.0,11.0
UKR,1996,Rhythmic Gymnastics,1.0,1.0,0.0,2.0
UKR,1996,Rowing,0.0,0.0,4.0,4.0
UKR,1996,Sailing,2.0,2.0,0.0,4.0
UKR,1996,Weightlifting,1.0,1.0,0.0,2.0
UKR,1996,Wrestling,3.0,1.0,0.0,4.0
UKR,2000,Archery,0.0,0.0,3.0,3.0
UKR,2000,Athletics,2.0,0.0,0.0,2.0
UKR,2000,Boxing,3.0,0.0,2.0,5.0
UKR,2000,Cycling,1.0,0.0,4.0,5.0
UKR,2000,Diving,2.0,0.0,0.0,2.0
UKR,2000,Gymnastics,1.0,0.0,6.0,7.0
UKR,2000,Judo,1.0,0.0,0.0,1.0
UKR,2000,Sailing,2.0,0.0,0.0,2.0
UKR,2000,Shooting,0.0,1.0,0.0,1.0
UKR,2000,Swimming,0.0,2.0,2.0,4.0
UKR,2000,Trampolining,0.0,0.0,1.0,1.0
UKR,2000,Wrestling,0.0,0.0,2.0,2.0
UKR,2004,Archery,3.0,0.0,0.0,3.0
UKR,2004,Athletics,2.0,0.0,1.0,3.0
UKR,2004,Canoeing,4.0,0.0,0.0,4.0
UKR,2004,Fencing,1.0,0.0,0.0,1.0
UKR,2004,Gymnastics,0.0,1.0,0.0,1.0
UKR,2004,Handball,15.0,0.0,0.0,15.0
UKR,2004,Judo,0.0,0.0,1.0,1.0
UKR,2004,Rhythmic Gymnastics,1.0,0.0,0.0,1.0
UKR,2004,Rowing,4.0,0.0,0.0,4.0
UKR,2004,Sailing,0.0,0.0,5.0,5.0
UKR,2004,Shooting,0.0,1.0,0.0,1.0
UKR,2004,Swimming,1.0,2.0,0.0,3.0
UKR,2004,Trampolining,0.0,1.0,0.0,1.0
UKR,2004,Weightlifting,0.0,1.0,1.0,2.0
UKR,2004,Wrestling,0.0,2.0,0.0,2.0
UKR,2008,Archery,0.0,1.0,0.0,1.0
UKR,2008,Athletics,3.0,1.0,1.0,5.0
UKR,2008,Boxing,1.0,1.0,0.0,2.0
UKR,2008,Canoeing,1.0,1.0,0.0,2.0
UKR,2008,Cycling,1.0,0.0,0.0,1.0
UKR,2008,Diving,2.0,0.0,0.0,2.0
UKR,2008,Fencing,0.0,4.0,0.0,4.0
UKR,2008,Gymnastics,1.0,0.0,0.0,1.0
UKR,2008,Judo,1.0,0.0,0.0,1.0
UKR,2008,Modern Pentathlon,1.0,0.0,0.0,1.0
UKR,2008,Rhythmic Gymnastics,1.0,0.0,0.0,1.0
UKR,2008,Shooting,0.0,2.0,1.0,3.0
UKR,2008,Weightlifting,1.0,0.0,1.0,2.0
UKR,2008,Wrestling,3.0,0.0,2.0,5.0
UKR,2012,Athletics,5.0,0.0,1.0,6.0
UKR,2012,Boxing,2.0,2.0,1.0,5.0
UKR,2012,Canoeing,0.0,1.0,2.0,3.0
UKR,2012,Fencing,1.0,1.0,0.0,2.0
UKR,2012,Gymnastics,1.0,0.0,0.0,1.0
UKR,2012,Rowing,0.0,4.0,0.0,4.0
UKR,2012,Shooting,2.0,0.0,0.0,2.0
UKR,2012,Weightlifting,1.0,1.0,0.0,2.0
UKR,2012,Wrestling,0.0,0.0,1.0,1.0
UKR,2016,Athletics,1.0,0.0,0.0,1.0
UKR,2016,Canoeing,2.0,1.0,0.0,3.0
UKR,2016,Fencing,1.0,0.0,4.0,5.0
UKR,2016,Gymnastics,0.0,1.0,1.0,2.0
UKR,2016,Modern Pentathlon,0.0,0.0,1.0,1.0
UKR,2016,Rhythmic Gymnastics,1.0,0.0,0.0,1.0
UKR,2016,Shooting,0.0,0.0,1.0,1.0
UKR,2016,Wrestling,0.0,0.0,1.0,1.0
UKR,2020,Artistic Swimming,10.0,0.0,0.0,10.0
UKR,2020,Athletics,1.0,0.0,0.0,1.0
UKR,2020,Boxing,0.0,0.0,1.0,1.0
UKR,2020,Canoe Sprint,1.0,0.0,2.0,3.0
UKR,2020,Cycling Track,0.0,0.0,1.0,1.0
UKR,2020,Fencing,1.0,0.0,0.0,1.0
UKR,2020,Judo,1.0,0.0,0.0,1.0
UKR,2020,Karate,1.0,0.0,1.0,2.0
UKR,2020,Shooting,2.0,0.0,0.0,2.0
UKR,2020,Swimming,1.0,0.0,1.0,2.0
UKR,2020,Tennis,1.0,0.0,0.0,1.0
UKR,2020,Wrestling,2.0,1.0,1.0,4.0
UKR,2024,Artistic Gymnastics,0.0,0.0,1.0,1.0
UKR,2024,Athletics,2.0,1.0,0.0,3.0
UKR,2024,Boxing,0.0,1.0,0.0,1.0
UKR,2024,Canoe Sprint,0.0,0.0,2.0,2.0
UKR,2024,Fencing,1.0,4.0,0.0,5.0
UKR,2024,Shooting,0.0,0.0,1.0,1.0
UKR,2024,Wrestling,1.0,0.0,2.0,3.0
URU,2000,Cycling,0.0,0.0,1.0,1.0
USA,1992,Athletics,10.0,25.0,13.0,48.0
USA,1992,Basketball,12.0,12.0,0.0,24.0
USA,1992,Boxing,1.0,1.0,1.0,3.0
USA,1992,Canoeing,2.0,2.0,0.0,4.0
USA,1992,Cycling,2.0,0.0,0.0,2.0
USA,1992,Diving,1.0,1.0,1.0,3.0
USA,1992,Equestrianism,5.0,0.0,0.0,5.0
USA,1992,Gymnastics,8.0,1.0,2.0,11.0
USA,1992,Judo,0.0,0.0,1.0,1.0
USA,1992,Rowing,2.0,0.0,8.0,10.0
USA,1992,Sailing,3.0,2.0,11.0,16.0
USA,1992,Shooting,0.0,1.0,1.0,2.0
USA,1992,Swimming,12.0,35.0,9.0,56.0
USA,1992,Synchronized Swimming,0.0,3.0,0.0,3.0
USA,1992,Tennis,1.0,3.0,0.0,4.0
USA,1992,Volleyball,24.0,0.0,0.0,24.0
USA,1992,Wrestling,2.0,3.0,3.0,8.0
USA,1996,Archery,0.0,4.0,0.0,4.0
USA,1996,Athletics,5.0,25.0,9.0,39.0
USA,1996,Baseball,20.0,0.0,0.0,20.0
USA,1996,Basketball,0.0,24.0,0.0,24.0
USA,1996,Beach Volleyball,0.0,2.0,2.0,4.0
USA,1996,Boxing,5.0,1.0,0.0,6.0
USA,1996,Canoeing,0.0,0.0,1.0,1.0
USA,1996,Cycling,1.0,0.0,2.0,3.0
USA,1996,Diving,2.0,0.0,0.0,2.0
USA,1996,Equestrianism,5.0,0.0,8.0,13.0
USA,1996,Football,0.0,15.0,0.0,15.0
USA,1996,Gymnastics,1.0,8.0,2.0,11.0
USA,1996,Judo,1.0,0.0,0.0,1.0
USA,1996,Rowing,4.0,0.0,8.0,12.0
USA,1996,Sailing,4.0,0.0,0.0,4.0
USA,1996,Shooting,1.0,1.0,1.0,3.0
USA,1996,Softball,0.0,15.0,0.0,15.0
USA,1996,Swimming,2.0,47.0,11.0,60.0
USA,1996,Synchronized Swimming,0.0,10.0,0.0,10.0
USA,1996,Tennis,0.0,4.0,0.0,4.0
USA,1996,Wrestling,1.0,3.0,4.0,8.0
USA,2000,Archery,3.0,0.0,1.0,4.0
USA,2000,Athletics,8.0,16.0,4.0,28.0
USA,2000,Baseball,0.0,24.0,0.0,24.0
USA,2000,Basketball,0.0,23.0,0.0,23.0
USA,2000,Beach Volleyball,0.0,2.0,0.0,2.0
USA,2000,Boxing,2.0,0.0,2.0,4.0
USA,2000,Cycling,0.0,1.0,1.0,2.0
USA,2000,Diving,0.0,1.0,0.0,1.0
USA,2000,Equestrianism,8.0,1.0,0.0,9.0
USA,2000,Football,0.0,0.0,13.0,13.0
USA,2000,Gymnastics,6.0,0.0,0.0,6.0
USA,2000,Modern Pentathlon,0.0,0.0,1.0,1.0
USA,2000,Rowing,4.0,0.0,2.0,6.0
USA,2000,Sailing,2.0,2.0,4.0,8.0
USA,2000,Shooting,2.0,1.0,0.0,3.0
USA,2000,Softball,0.0,15.0,0.0,15.0
USA,2000,Swimming,11.0,37.0,18.0,66.0
USA,2000,Taekwondo,0.0,1.0,0.0,1.0
USA,2000,Tennis,1.0,3.0,0.0,4.0
USA,2000,Water Polo,0.0,0.0,13.0,13.0
USA,2000,Weightlifting,1.0,1.0,0.0,2.0
USA,2000,Wrestling,3.0,2.0,2.0,7.0
USA,2004,Athletics,5.0,18.0,15.0,38.0
USA,2004,Basketball,12.0,12.0,0.0,24.0
